posts_activity_time,frequency_of_posts_avg,frequency_of_posts_stddev,frequency_of_comments_q3,number_of_received_responses_to_post_max,number_of_received_responses_to_post_stddev,number_of_received_responses_to_post_avg,number_of_received_responses_to_post_q3,number_of_received_responses_under_comments_q3,number_of_received_responses_under_comments_max,number_of_own_post_responses_q3,number_of_words_in_posts_q3,number_of_words_in_comments_median,number_of_words_in_responses_to_posts_q3,number_of_words_in_own_post_responses_q3
-0.030144500164062026,-0.04069111084854561,-0.04115998034398039,0.22832432278863726,-0.021868323319439227,-0.020466608409058642,-0.02152488971903579,-0.017073181977236826,0.7985527248631032,0.6745354989078253,-0.012567862024338109,-0.053808003165455795,-0.0966855196214851,-0.06897025667298927,-0.011038882826886559
-0.024595684099253518,-0.039413990193931554,-0.037989015628280866,-0.34211620621796845,-0.02160318604427106,-0.020014082974828633,-0.019643272189019526,-0.014752464720688186,-1.2016914948416415,-1.0149677037056415,-0.01272131520713678,-0.04905051828010828,0.15950865481079923,-0.04638427104579534,-0.011070980802622307
0.2628303532934011,7.215029969943914,7.5979761905129,-0.4309009530872086,2.3520115720404076,2.209336715051586,2.8668559815891412,2.8885618235552055,-1.143210734713609,-0.9700905815811945,0.6719908810388764,10.641625132432004,-0.9378833035456404,12.642709016455528,0.27781197180236505
34.17011962679307,8.599693649836638,6.19773659604548,-0.4310165562606116,2.697564775455766,2.0763282923980513,2.035117907145704,1.6597128950245692,-1.1610938046539574,-0.983890105201941,0.4460052847990057,5.016630599942073,-0.9412508765116143,5.721742210728296,0.16187420700667585
0.5892073629061334,0.2592034390003903,1.5190449946109361,-0.4346455239056545,56.75781720322629,142.17082477286917,473.9905451900139,628.9235374942842,-1.201697500531049,-1.0149723010722485,-0.012737455265313119,29.52915891394721,-0.9471386789116081,8.233697399486383,-0.011081897184757633
7.460422547865125,15.40056902901113,16.015498648052557,-0.42781067660412786,59.38796767050949,55.91497878179322,37.81612575567896,8.259746872916164,-1.1300035415823635,-0.9600904577662863,0.8244090679645146,14.213026717693161,-0.9381621099460228,9.403221273738541,0.458510283000811
1.720373725624993,8.832798007231087,7.701364089886579,-0.17017679940929997,2.351731502769005,2.2224818166223126,2.8498190168212343,3.0084160616906606,0.7559109503490276,0.5323400249286061,57.37783704444262,10.937884041255751,-0.8198985461193445,11.514139391394078,59.36655318108012
