number_of_posts,posts_activity_time,number_of_comments,frequency_of_posts_stddev,frequency_of_comments_stddev,number_of_received_responses_to_post_max,number_of_received_responses_to_post_stddev,number_of_received_responses_to_post_avg,number_of_received_responses_under_comments_stddev,number_of_received_responses_under_comments_q3,number_of_received_responses_under_comments_max,number_of_own_post_responses_max,number_of_words_in_posts_q3,number_of_words_in_comments_median,number_of_words_in_responses_to_posts_q3,number_of_words_in_own_post_responses_q3
-0.04068750324095508,-0.030150079123036983,-0.01773318961650682,-0.04114949419514895,-0.008583871117310342,-0.021866583147270583,-0.020462265495544394,-0.021512114406709804,-0.18252815755936405,0.7793744334888509,0.5018227566187204,-0.010498786560363776,-0.053790681881077475,-0.08757316440000111,-0.06893873752292838,-0.011020192037163699
-0.03931965367512633,-0.024577462006163522,-0.3375799540374864,-0.037791003513423765,-0.3359992431174227,-0.02156724418072422,-0.01993328023193935,-0.019380046294426072,-0.18293632910280158,-1.2016914950399396,-1.0149677038574383,-0.01064404980842376,-0.048794109201831096,0.15942887983284693,-0.04546255682034682,-0.011070981163070044
8.606400469118016,1.4400185889907486,-0.36476303794139775,7.4678908470578,-0.13429524825377068,2.168561835116393,2.0094373423628054,2.708464838368282,-0.04589716818279716,0.7415689649085974,0.5291908008455729,53.94530939067256,10.653176475695107,-0.7984183609497276,11.653609971968063,66.27562173681875
-0.04069461022940299,-0.030097164699142337,2.2883454833795724,-0.04117252804268797,2.207223240726558,-0.021869740671056084,-0.020469416736672387,-0.02153732696604019,2.702782195670083,0.9605900916208556,2.139417718063737,-0.010507779200977804,-0.05384851895255998,-0.17403719320315472,-0.06903937022642297,-0.010941372210952878
11.345818198450454,7.893813748425094,-0.43093916354751804,11.073700276814765,-0.5148468759284817,65.08411410117746,64.15230810853903,48.78947238881392,-0.18293632910113475,-1.1137896770201345,-0.9476787178186385,0.8898143410712568,14.876536494522773,-0.9361688359029082,9.336043344890912,0.5801382871998932
8.59368684558985,34.163077112295205,-0.4333534428901106,6.181703572537973,-0.521328238778319,2.9542769958355457,2.2894779632317057,2.178176483769111,-0.18293632910112603,-1.1556043959743016,-0.9796879538433457,0.44890108830888525,5.0694061562917465,-0.9411937961031014,5.761186204127552,0.23651134422521614
7.4697199081679635,0.27071024448972825,-0.4335760341348821,7.87138073630462,-0.5198810327956203,2.5789624454644593,2.373640828366648,2.954441417074193,-0.18198593503690594,-1.1316107924172203,-0.9611381986313533,0.6719030616503147,10.732789426491188,-0.9379698851576564,12.63204643207492,0.4330781842725086
