number_of_posts,number_of_comments,frequency_of_posts_stddev,frequency_of_comments_q3,frequency_of_comments_stddev,number_of_received_responses_to_post_max,number_of_received_responses_to_post_q3,number_of_received_responses_under_comments_q3,number_of_received_responses_under_comments_max,number_of_own_post_responses_q3,number_of_words_in_posts_q3,number_of_words_in_comments_q3,number_of_words_in_responses_to_posts_q3,number_of_words_in_own_post_responses_q3
0.95440215144045,-0.03395113375913971,1.2508953470599125,0.06371183395778812,0.15541508546529062,0.4783187822530719,0.5109957077129292,0.6451029161398927,0.4366313953677631,0.574368601992297,1.0517372435343597,-0.0010541906332543697,1.1902365948204865,1.2227038865885338
1.3945608116893629,2.9026667971107987,1.1873765461775576,2.6861468344482198,2.807528717433812,0.7744960242283874,0.5745875744837721,0.8478910237937912,1.5229042273115176,1.3138238498496364,0.34849466201119234,0.028858583777299624,0.4762690340516846,0.5517197397711788
5.1632483351984355,7.574692386409019,3.2861178047171653,10.328066056457605,8.727812618322512,3.816423336431056,2.5457465213673647,0.865203057836134,2.7366868096406085,5.072638904510222,0.5085514595421275,-0.18989884907287832,0.6227365878340942,0.46742605211485233
-0.27391719395035047,0.017130902409515515,-0.32566463559215925,-0.06317036885272133,-0.008421220603772487,-0.2214320800067339,-0.2141747571491857,1.0147028715238389,0.5433439772317922,-0.21197719565070164,-0.2614595631782568,0.22212258118192482,-0.27338986146290145,-0.22629933553432563
1.1264378521463123,0.3907296548875925,0.9245076153671914,1.5915142464545018,1.6204581365198367,6.460006759454151,6.456456813606139,0.6246613889559451,1.1238577290736949,4.432545551199491,1.2399361794871744,-0.0010267151468616492,1.2243938244070962,1.003875865391979
-0.2524645001364021,-0.2654856624108079,-0.271272797611956,-0.2723718204728742,-0.333176594825078,-0.2155191916727194,-0.20670469582292275,-0.954947125602099,-0.6456751795487803,-0.2509934198469025,-0.1854783199636348,-0.15082270724168317,-0.22710855165920646,-0.2675842744428732
