number_of_posts,number_of_comments,posts_activity_time,frequency_of_posts_avg,frequency_of_comments_q3,number_of_received_responses_to_post_max,number_of_received_responses_to_post_avg,number_of_received_responses_under_comments_q3,number_of_received_responses_under_comments_max,number_of_own_post_responses_q3,number_of_words_in_posts_q3,number_of_words_in_comments_median,number_of_words_in_responses_to_posts_q3,number_of_words_in_own_post_responses_q3
-0.0406894863161472,0.02612096015981968,-0.030150079123049463,-0.04068948001472177,0.03160199545016681,-0.021868381526239187,-0.021526466144293575,0.7987894476091025,0.6142093967057157,-0.01259684870765891,-0.053811629952312055,-0.22680546944277286,-0.06899635122471477,-0.011048083952969856
-0.0391897944950453,-0.3356090960693081,-0.02440697656605864,-0.03918981741057822,-0.3398254243712871,-0.021575396294844496,-0.01949155590815036,-1.2016975004807102,-1.0149723010351575,-0.012719080686702227,-0.04914236484522297,-0.2002858780060264,-0.049392512036152025,-0.011069469477297774
-0.04068984281238158,4.338885243792418,-0.030150079121947008,-0.040689836500179107,4.306633013422071,-0.021870493195383395,-0.021538566730169316,0.7883829989634367,1.8974195615344716,-0.012306670025910882,-0.053829694321615426,-0.37233315915728765,-0.06904268217207636,-0.010780822052185855
2.4258046875929313,-0.4330935383039368,34.19051940094881,2.425911253857842,-0.43051764993367064,1.868786159218017,1.9259388461554268,-1.1641404620983957,-0.9859847233828191,0.4001745737852275,4.398357439055585,-0.941243495308483,4.841761419421011,0.12522659039835832
32.63585315476803,-0.4343580655282858,7.8611505914303725,32.63587332916242,-0.4302637770703161,9.84871050578559,4.0234260084394196,-1.1150474074679135,-0.9486415125418007,1.1597173872161137,8.600219428556462,-0.9423806272261016,10.084269415426348,0.6007148259178954
10.31549517410668,-0.4309061221341866,8.454688866580854,10.316238978991727,-0.4265021514231227,71.47595506386511,54.91567219260792,-1.1257688774733265,-0.9568488154369538,0.8443027233013617,15.212892700837498,-0.9364197077054301,9.263182939037025,0.49405211335997007
-0.040699245461762984,-0.31569534232525964,-0.030150079122189744,-0.04069923896551203,-0.32378434853464766,-0.021869677835011828,-0.02153233072939846,-0.4650254700725188,-0.4392510192020266,-0.012737455265290683,-0.05383941196773432,2.7620903757721345,-0.06903521615174626,-0.011081897184696125
8.33302731225362,-0.3732442711533103,1.7175769555665732,8.332864163509505,-0.16649907103615774,2.3496643439024396,2.938347210844224,0.7579555321648423,0.5357110757477809,58.30639566448786,10.89621448333842,-0.8176917670163135,11.574181859839966,60.44325241850826
4.819149310386037,-0.43354172583891604,0.2527812930214592,4.819117181658447,-0.43088881050724576,1.90952936191663,2.8517169900226005,-1.145891240126781,-0.9721371621389249,0.6307800749283878,10.515648483405512,-0.9375965885214066,12.90424992751009,0.2709190261735044
